_time,Building,Clients
2021-09-04T00:00:00.000-0500,Gendron,2
,,
2021-09-04T00:00:00.000-0500,GradHouse,6
,,
2021-09-04T00:00:00.000-0500,Hagen,11
,,
2021-09-04T00:00:00.000-0500,Henderson,3
,,
2021-09-04T00:00:00.000-0500,KED,9
,,
2021-09-04T00:00:00.000-0500,LEES BLOCK A,147
,,
2021-09-04T00:00:00.000-0500,LEES BLOCK B,34
,,
2021-09-04T00:00:00.000-0500,LEES BLOCK C,5
,,
2021-09-04T00:00:00.000-0500,LEES BLOCK D,1
,,
2021-09-04T00:00:00.000-0500,LEES BLOCK E,53
,,
2021-09-04T00:00:00.000-0500,LMX,14
,,
2021-09-04T00:00:00.000-0500,LPR,41
,,
2021-09-04T00:00:00.000-0500,Leblanc,0
,,
2021-09-04T00:00:00.000-0500,MCU,11
,,
2021-09-04T00:00:00.000-0500,Marchand,2
,,
2021-09-04T00:00:00.000-0500,Marion,21
,,
2021-09-04T00:00:00.000-0500,MontPetit,70
,,
2021-09-04T00:00:00.000-0500,Morisset,46
,,
2021-09-04T00:00:00.000-0500,Morriset,3
,,
2021-09-04T00:00:00.000-0500,Perez,18
,,
2021-09-04T00:00:00.000-0500,Polytek,0
,,
2021-09-04T00:00:00.000-0500,RGN,173
,,
2021-09-04T00:00:00.000-0500,SITE,33
,,
2021-09-04T00:00:00.000-0500,SPX,92
,,
2021-09-04T00:00:00.000-0500,STEM,52
,,
2021-09-04T00:00:00.000-0500,Sacre Coeur,3
,,
2021-09-04T00:00:00.000-0500,Seraphin Marion,13
,,
2021-09-04T00:00:00.000-0500,Simard,14
,,
2021-09-04T00:00:00.000-0500,Stewart,3
,,
2021-09-04T00:00:00.000-0500,Tabaret,75
,,
2021-09-04T00:00:00.000-0500,Thompson,23
,,
2021-09-04T00:00:00.000-0500,UniCenter,108
,,
2021-09-04T00:00:00.000-0500,Vanier,23
,,
2021-09-04T00:00:00.000-0500,bioScience,34
,,
2021-09-05T00:00:00.000-0500,1 Nicholas,1
,,
2021-09-05T00:00:00.000-0500,1 Stewart,3
,,
2021-09-05T00:00:00.000-0500,100 Laurier,7
,,
2021-09-05T00:00:00.000-0500,180 Waller,2
,,
2021-09-05T00:00:00.000-0500,200 Wilbrod,0
,,
2021-09-05T00:00:00.000-0500,316 Rideau,2
,,
2021-09-05T00:00:00.000-0500,535 Legget,4
,,
2021-09-05T00:00:00.000-0500,600 Peter Morand,2
,,
2021-09-05T00:00:00.000-0500,850 Peter Morand,4
,,
2021-09-05T00:00:00.000-0500,ARC,53
,,
2021-09-05T00:00:00.000-0500,Academic Hall,2
,,
2021-09-05T00:00:00.000-0500,AlumniHouse,8
,,
2021-09-05T00:00:00.000-0500,Arts,20
,,
2021-09-05T00:00:00.000-0500,Brooks,9
,,
2021-09-05T00:00:00.000-0500,CAREG,34
,,
2021-09-05T00:00:00.000-0500,CBY,100
,,
2021-09-05T00:00:00.000-0500,CRX,80
,,
2021-09-05T00:00:00.000-0500,Copernicus,4
,,
2021-09-05T00:00:00.000-0500,DMS,18
,,
2021-09-05T00:00:00.000-0500,Diorio,32
,,
2021-09-05T00:00:00.000-0500,EMBA,2
,,
2021-09-05T00:00:00.000-0500,FSS,50
,,
2021-09-05T00:00:00.000-0500,Fauteux,22
,,
2021-09-05T00:00:00.000-0500,Gendron,0
,,
2021-09-05T00:00:00.000-0500,GradHouse,4
,,
2021-09-05T00:00:00.000-0500,Hagen,8
,,
2021-09-05T00:00:00.000-0500,Henderson,2
,,
2021-09-05T00:00:00.000-0500,KED,10
,,
2021-09-05T00:00:00.000-0500,LEES BLOCK A,85
,,
2021-09-05T00:00:00.000-0500,LEES BLOCK B,44
,,
2021-09-05T00:00:00.000-0500,LEES BLOCK C,5
,,
2021-09-05T00:00:00.000-0500,LEES BLOCK D,0
,,
2021-09-05T00:00:00.000-0500,LEES BLOCK E,56
,,
2021-09-05T00:00:00.000-0500,LMX,10
,,
2021-09-05T00:00:00.000-0500,LPR,30
,,
2021-09-05T00:00:00.000-0500,Leblanc,0
,,
2021-09-05T00:00:00.000-0500,MCU,14
,,
2021-09-05T00:00:00.000-0500,Marchand,3
,,
2021-09-05T00:00:00.000-0500,Marion,27
,,
2021-09-05T00:00:00.000-0500,MontPetit,76
,,
2021-09-05T00:00:00.000-0500,Morisset,57
,,
2021-09-05T00:00:00.000-0500,Morriset,3
,,
2021-09-05T00:00:00.000-0500,Perez,24
,,
2021-09-05T00:00:00.000-0500,Polytek,0
,,
2021-09-05T00:00:00.000-0500,RGN,176
,,
2021-09-05T00:00:00.000-0500,SITE,32
,,
2021-09-05T00:00:00.000-0500,SPX,101
,,
2021-09-05T00:00:00.000-0500,STEM,57
,,
2021-09-05T00:00:00.000-0500,Sacre Coeur,0
,,
2021-09-05T00:00:00.000-0500,Seraphin Marion,12
,,
2021-09-05T00:00:00.000-0500,Simard,21
,,
2021-09-05T00:00:00.000-0500,Stewart,2
,,
2021-09-05T00:00:00.000-0500,Tabaret,72
,,
2021-09-05T00:00:00.000-0500,Thompson,9
,,
2021-09-05T00:00:00.000-0500,UniCenter,96
,,
2021-09-05T00:00:00.000-0500,Vanier,21
,,
2021-09-05T00:00:00.000-0500,bioScience,33
,,
2021-09-06T00:00:00.000-0500,1 Nicholas,1
,,
2021-09-06T00:00:00.000-0500,1 Stewart,4
,,
2021-09-06T00:00:00.000-0500,100 Laurier,10
,,
2021-09-06T00:00:00.000-0500,180 Waller,2
,,
2021-09-06T00:00:00.000-0500,200 Wilbrod,0
,,
2021-09-06T00:00:00.000-0500,316 Rideau,3
,,
2021-09-06T00:00:00.000-0500,535 Legget,2
,,
2021-09-06T00:00:00.000-0500,600 Peter Morand,1
,,
2021-09-06T00:00:00.000-0500,850 Peter Morand,4
,,
2021-09-06T00:00:00.000-0500,ARC,71
,,
2021-09-06T00:00:00.000-0500,Academic Hall,2
,,
2021-09-06T00:00:00.000-0500,AlumniHouse,10
,,
2021-09-06T00:00:00.000-0500,Arts,26
,,
2021-09-06T00:00:00.000-0500,Brooks,9
,,
2021-09-06T00:00:00.000-0500,CAREG,37
,,
2021-09-06T00:00:00.000-0500,CBY,132
,,
2021-09-06T00:00:00.000-0500,CRX,95
,,
2021-09-06T00:00:00.000-0500,Copernicus,9
,,
2021-09-06T00:00:00.000-0500,DMS,47
,,
2021-09-06T00:00:00.000-0500,Diorio,46
,,
2021-09-06T00:00:00.000-0500,EMBA,3
,,
2021-09-06T00:00:00.000-0500,FSS,31
,,
2021-09-06T00:00:00.000-0500,Fauteux,25
,,
2021-09-06T00:00:00.000-0500,Gendron,1
,,
2021-09-06T00:00:00.000-0500,GradHouse,6
,,
2021-09-06T00:00:00.000-0500,Hagen,12
,,
2021-09-06T00:00:00.000-0500,Henderson,5
,,
2021-09-06T00:00:00.000-0500,KED,13
,,
2021-09-06T00:00:00.000-0500,LEES BLOCK A,75
,,
2021-09-06T00:00:00.000-0500,LEES BLOCK B,31
,,
