Building,"_time",Clients
"LEES BLOCK E","2022-01-19T00:00:00.000-0500",54
LPR,"2022-01-05T00:00:00.000-0500",54
MCU,"2021-11-24T00:00:00.000-0500",54
MCU,"2021-12-06T00:00:00.000-0500",54
STEM,"2022-01-03T00:00:00.000-0500",54
"Seraphin Marion","2021-11-16T00:00:00.000-0500",54
Simard,"2022-02-11T00:00:00.000-0500",54
UniCenter,"2021-12-27T00:00:00.000-0500",54
"100 Laurier","2022-02-02T00:00:00.000-0500",53
ARC,"2021-12-19T00:00:00.000-0500",53
DMS,"2022-01-13T00:00:00.000-0500",53
DMS,"2022-01-19T00:00:00.000-0500",53
Diorio,"2021-12-04T00:00:00.000-0500",53
"LEES BLOCK A","2021-11-26T00:00:00.000-0500",53
"LEES BLOCK E","2022-01-11T00:00:00.000-0500",53
MCU,"2021-11-23T00:00:00.000-0500",53
MCU,"2022-01-10T00:00:00.000-0500",53
MCU,"2022-01-18T00:00:00.000-0500",53
Morisset,"2022-01-04T00:00:00.000-0500",53
Morisset,"2022-01-05T00:00:00.000-0500",53
STEM,"2021-12-28T00:00:00.000-0500",53
"Seraphin Marion","2021-11-17T00:00:00.000-0500",53
Thompson,"2021-12-14T00:00:00.000-0500",53
Thompson,"2022-01-24T00:00:00.000-0500",53
Thompson,"2022-01-26T00:00:00.000-0500",53
"600 Peter Morand","2021-11-26T00:00:00.000-0500",52
ARC,"2021-12-05T00:00:00.000-0500",52
ARC,"2021-12-12T00:00:00.000-0500",52
Arts,"2021-12-21T00:00:00.000-0500",52
Brooks,"2021-12-15T00:00:00.000-0500",52
Brooks,"2022-02-08T00:00:00.000-0500",52
CAREG,"2021-12-04T00:00:00.000-0500",52
CAREG,"2021-12-22T00:00:00.000-0500",52
DMS,"2022-01-27T00:00:00.000-0500",52
Fauteux,"2022-01-24T00:00:00.000-0500",52
KED,"2021-11-24T00:00:00.000-0500",52
"LEES BLOCK E","2022-01-12T00:00:00.000-0500",52
MCU,"2021-12-13T00:00:00.000-0500",52
MCU,"2021-12-16T00:00:00.000-0500",52
MCU,"2022-01-14T00:00:00.000-0500",52
MCU,"2022-01-19T00:00:00.000-0500",52
STEM,"2021-12-29T00:00:00.000-0500",52
STEM,"2022-01-30T00:00:00.000-0500",52
Tabaret,"2022-01-07T00:00:00.000-0500",52
"100 Laurier","2022-01-25T00:00:00.000-0500",51
"100 Laurier","2022-01-28T00:00:00.000-0500",51
Brooks,"2022-02-01T00:00:00.000-0500",51
DMS,"2022-01-10T00:00:00.000-0500",51
DMS,"2022-01-14T00:00:00.000-0500",51
FSS,"2022-01-04T00:00:00.000-0500",51
Hagen,"2021-12-08T00:00:00.000-0500",51
KED,"2022-02-02T00:00:00.000-0500",51
"LEES BLOCK E","2021-12-16T00:00:00.000-0500",51
SITE,"2021-12-22T00:00:00.000-0500",51
SITE,"2022-01-20T00:00:00.000-0500",51
Thompson,"2021-12-05T00:00:00.000-0500",51
KED,"2021-12-05T00:00:00.000-0500",50
KED,"2022-02-08T00:00:00.000-0500",50
MCU,"2021-11-19T00:00:00.000-0500",50
MCU,"2021-12-08T00:00:00.000-0500",50
SITE,"2022-01-19T00:00:00.000-0500",50
STEM,"2021-12-31T00:00:00.000-0500",50
"Seraphin Marion","2021-12-03T00:00:00.000-0500",50
Thompson,"2021-12-11T00:00:00.000-0500",50
Thompson,"2022-01-28T00:00:00.000-0500",50
Vanier,"2022-02-05T00:00:00.000-0500",50
"100 Laurier","2022-01-26T00:00:00.000-0500",49
"600 Peter Morand","2021-11-29T00:00:00.000-0500",49
ARC,"2022-01-15T00:00:00.000-0500",49
ARC,"2022-02-05T00:00:00.000-0500",49
"Academic Hall","2021-11-30T00:00:00.000-0500",49
CAREG,"2022-01-04T00:00:00.000-0500",49
CRX,"2022-01-08T00:00:00.000-0500",49
DMS,"2022-01-12T00:00:00.000-0500",49
Hagen,"2022-02-02T00:00:00.000-0500",49
"LEES BLOCK E","2021-12-17T00:00:00.000-0500",49
MCU,"2021-12-14T00:00:00.000-0500",49
MCU,"2022-01-21T00:00:00.000-0500",49
MontPetit,"2021-12-21T00:00:00.000-0500",49
SITE,"2022-01-14T00:00:00.000-0500",49
SITE,"2022-01-21T00:00:00.000-0500",49
STEM,"2021-12-26T00:00:00.000-0500",49
STEM,"2021-12-27T00:00:00.000-0500",49
STEM,"2022-01-02T00:00:00.000-0500",49
Stewart,"2021-12-15T00:00:00.000-0500",49
Arts,"2022-01-24T00:00:00.000-0500",48
CAREG,"2021-12-24T00:00:00.000-0500",48
CAREG,"2021-12-25T00:00:00.000-0500",48
DMS,"2022-01-18T00:00:00.000-0500",48
DMS,"2022-01-26T00:00:00.000-0500",48
Hagen,"2021-12-02T00:00:00.000-0500",48
Hagen,"2022-01-28T00:00:00.000-0500",48
KED,"2021-11-26T00:00:00.000-0500",48
KED,"2021-11-27T00:00:00.000-0500",48
KED,"2022-02-10T00:00:00.000-0500",48
LMX,"2022-02-06T00:00:00.000-0500",48
MCU,"2021-11-17T00:00:00.000-0500",48
MCU,"2021-12-10T00:00:00.000-0500",48
MCU,"2022-01-11T00:00:00.000-0500",48
MontPetit,"2022-01-14T00:00:00.000-0500",48
SITE,"2022-01-13T00:00:00.000-0500",48
STEM,"2022-01-01T00:00:00.000-0500",48
Simard,"2022-01-24T00:00:00.000-0500",48
UniCenter,"2021-12-30T00:00:00.000-0500",48
UniCenter,"2022-01-08T00:00:00.000-0500",48
"100 Laurier","2021-11-19T00:00:00.000-0500",47
"850 Peter Morand","2021-12-02T00:00:00.000-0500",47
CAREG,"2021-12-19T00:00:00.000-0500",47
CBY,"2022-01-02T00:00:00.000-0500",47
DMS,"2022-01-05T00:00:00.000-0500",47
DMS,"2022-01-20T00:00:00.000-0500",47
Fauteux,"2021-12-21T00:00:00.000-0500",47
Hagen,"2022-02-10T00:00:00.000-0500",47
KED,"2021-12-06T00:00:00.000-0500",47
KED,"2022-02-04T00:00:00.000-0500",47
"LEES BLOCK A","2021-12-07T00:00:00.000-0500",47
MCU,"2022-01-12T00:00:00.000-0500",47
SPX,"2021-12-24T00:00:00.000-0500",47
Tabaret,"2021-12-11T00:00:00.000-0500",47
Tabaret,"2022-01-04T00:00:00.000-0500",47
Tabaret,"2022-01-05T00:00:00.000-0500",47
Thompson,"2022-01-27T00:00:00.000-0500",47
Vanier,"2022-02-06T00:00:00.000-0500",47
"100 Laurier","2021-12-17T00:00:00.000-0500",46
"535 Legget","2021-12-15T00:00:00.000-0500",46
ARC,"2021-12-27T00:00:00.000-0500",46
ARC,"2022-01-22T00:00:00.000-0500",46
Arts,"2021-12-20T00:00:00.000-0500",46
Brooks,"2022-02-10T00:00:00.000-0500",46
CAREG,"2021-11-21T00:00:00.000-0500",46
CBY,"2021-12-26T00:00:00.000-0500",46
CBY,"2022-01-01T00:00:00.000-0500",46
Diorio,"2021-11-28T00:00:00.000-0500",46
Diorio,"2021-12-23T00:00:00.000-0500",46
EMBA,"2021-11-19T00:00:00.000-0500",46
FSS,"2022-01-30T00:00:00.000-0500",46
Fauteux,"2022-01-20T00:00:00.000-0500",46
Hagen,"2022-02-04T00:00:00.000-0500",46
"LEES BLOCK A","2022-02-06T00:00:00.000-0500",46
LMX,"2022-01-18T00:00:00.000-0500",46
LMX,"2022-01-30T00:00:00.000-0500",46
MontPetit,"2021-12-18T00:00:00.000-0500",46
Perez,"2021-12-11T00:00:00.000-0500",46
"Sacre Coeur","2021-11-16T00:00:00.000-0500",46
Simard,"2022-01-26T00:00:00.000-0500",46
UniCenter,"2022-01-01T00:00:00.000-0500",46
ARC,"2022-01-09T00:00:00.000-0500",45
ARC,"2022-01-29T00:00:00.000-0500",45
Brooks,"2021-11-24T00:00:00.000-0500",45
Brooks,"2021-12-02T00:00:00.000-0500",45
CRX,"2022-01-07T00:00:00.000-0500",45
DMS,"2022-01-07T00:00:00.000-0500",45
Fauteux,"2022-01-25T00:00:00.000-0500",45
Hagen,"2021-11-24T00:00:00.000-0500",45
Henderson,"2021-11-25T00:00:00.000-0500",45
"LEES BLOCK A","2021-12-02T00:00:00.000-0500",45
"LEES BLOCK E","2021-12-10T00:00:00.000-0500",45
LMX,"2021-12-05T00:00:00.000-0500",45
MCU,"2021-12-17T00:00:00.000-0500",45
Marion,"2021-12-22T00:00:00.000-0500",45
MontPetit,"2022-01-06T00:00:00.000-0500",45
Morriset,"2022-02-06T00:00:00.000-0500",45
Perez,"2022-01-10T00:00:00.000-0500",45
Vanier,"2021-11-28T00:00:00.000-0500",45
"535 Legget","2021-12-10T00:00:00.000-0500",44
"600 Peter Morand","2021-12-14T00:00:00.000-0500",44
"600 Peter Morand","2022-02-08T00:00:00.000-0500",44
"850 Peter Morand","2021-11-30T00:00:00.000-0500",44
ARC,"2022-01-16T00:00:00.000-0500",44
Brooks,"2021-11-19T00:00:00.000-0500",44
CAREG,"2021-12-18T00:00:00.000-0500",44
Diorio,"2021-12-05T00:00:00.000-0500",44
EMBA,"2021-12-01T00:00:00.000-0500",44
EMBA,"2021-12-03T00:00:00.000-0500",44
Fauteux,"2022-01-19T00:00:00.000-0500",44
KED,"2022-02-03T00:00:00.000-0500",44
LPR,"2021-12-12T00:00:00.000-0500",44
MCU,"2022-01-28T00:00:00.000-0500",44
Perez,"2022-02-06T00:00:00.000-0500",44
"Sacre Coeur","2021-11-21T00:00:00.000-0500",44
"Seraphin Marion","2021-11-24T00:00:00.000-0500",44
Simard,"2022-01-12T00:00:00.000-0500",44
Simard,"2022-01-19T00:00:00.000-0500",44
Thompson,"2021-12-17T00:00:00.000-0500",44
"Academic Hall","2021-12-01T00:00:00.000-0500",43
Brooks,"2021-11-17T00:00:00.000-0500",43
CAREG,"2021-12-23T00:00:00.000-0500",43
FSS,"2021-12-24T00:00:00.000-0500",43
Hagen,"2021-12-07T00:00:00.000-0500",43
Hagen,"2022-01-26T00:00:00.000-0500",43
KED,"2021-12-08T00:00:00.000-0500",43
KED,"2021-12-12T00:00:00.000-0500",43
KED,"2021-12-14T00:00:00.000-0500",43
LMX,"2022-01-12T00:00:00.000-0500",43
Marion,"2022-01-22T00:00:00.000-0500",43
Perez,"2021-12-16T00:00:00.000-0500",43
"Sacre Coeur","2022-02-04T00:00:00.000-0500",43
"Seraphin Marion","2022-02-02T00:00:00.000-0500",43
Thompson,"2022-01-25T00:00:00.000-0500",43
Vanier,"2022-01-04T00:00:00.000-0500",43
Vanier,"2022-01-07T00:00:00.000-0500",43
bioScience,"2022-02-05T00:00:00.000-0500",43
"100 Laurier","2022-01-20T00:00:00.000-0500",42
"100 Laurier","2022-01-31T00:00:00.000-0500",42
ARC,"2022-01-23T00:00:00.000-0500",42
Arts,"2022-01-26T00:00:00.000-0500",42
Brooks,"2021-11-23T00:00:00.000-0500",42
CAREG,"2021-12-05T00:00:00.000-0500",42
DMS,"2021-12-18T00:00:00.000-0500",42
DMS,"2021-12-19T00:00:00.000-0500",42
DMS,"2022-01-04T00:00:00.000-0500",42
Diorio,"2022-01-03T00:00:00.000-0500",42
Fauteux,"2022-01-26T00:00:00.000-0500",42
Fauteux,"2022-01-27T00:00:00.000-0500",42
Hagen,"2021-11-17T00:00:00.000-0500",42
Hagen,"2021-12-09T00:00:00.000-0500",42
Hagen,"2022-02-08T00:00:00.000-0500",42
KED,"2021-11-20T00:00:00.000-0500",42
KED,"2022-02-09T00:00:00.000-0500",42
MCU,"2022-01-04T00:00:00.000-0500",42
MCU,"2022-01-05T00:00:00.000-0500",42
SITE,"2022-01-10T00:00:00.000-0500",42
"Sacre Coeur","2021-12-05T00:00:00.000-0500",42
"Seraphin Marion","2022-02-08T00:00:00.000-0500",42
"Seraphin Marion","2022-02-09T00:00:00.000-0500",42
Vanier,"2022-01-17T00:00:00.000-0500",42
"100 Laurier","2022-01-27T00:00:00.000-0500",41
ARC,"2021-12-31T00:00:00.000-0500",41
ARC,"2022-01-08T00:00:00.000-0500",41
Brooks,"2021-11-22T00:00:00.000-0500",41
Brooks,"2021-12-07T00:00:00.000-0500",41
CAREG,"2021-12-11T00:00:00.000-0500",41
DMS,"2022-01-21T00:00:00.000-0500",41
DMS,"2022-01-28T00:00:00.000-0500",41
Diorio,"2021-12-11T00:00:00.000-0500",41
Hagen,"2021-11-29T00:00:00.000-0500",41
Hagen,"2021-12-03T00:00:00.000-0500",41
KED,"2021-11-19T00:00:00.000-0500",41
LMX,"2022-01-21T00:00:00.000-0500",41
MCU,"2022-01-03T00:00:00.000-0500",41
MCU,"2022-01-07T00:00:00.000-0500",41
"Seraphin Marion","2021-11-26T00:00:00.000-0500",41
"Seraphin Marion","2021-12-04T00:00:00.000-0500",41
Thompson,"2022-01-21T00:00:00.000-0500",41
"600 Peter Morand","2021-12-16T00:00:00.000-0500",40
"850 Peter Morand","2021-12-01T00:00:00.000-0500",40
Arts,"2021-12-22T00:00:00.000-0500",40
Arts,"2022-01-20T00:00:00.000-0500",40
Brooks,"2021-11-25T00:00:00.000-0500",40
CRX,"2022-01-05T00:00:00.000-0500",40
Diorio,"2021-12-18T00:00:00.000-0500",40
Diorio,"2022-01-15T00:00:00.000-0500",40
Fauteux,"2022-01-10T00:00:00.000-0500",40
Hagen,"2021-11-23T00:00:00.000-0500",40
KED,"2021-12-11T00:00:00.000-0500",40
KED,"2022-02-07T00:00:00.000-0500",40
"LEES BLOCK A","2021-12-06T00:00:00.000-0500",40
LMX,"2022-01-23T00:00:00.000-0500",40
Perez,"2021-11-28T00:00:00.000-0500",40
"Sacre Coeur","2021-11-17T00:00:00.000-0500",40
"Sacre Coeur","2021-11-29T00:00:00.000-0500",40
Simard,"2022-01-25T00:00:00.000-0500",40
bioScience,"2021-11-21T00:00:00.000-0500",40
bioScience,"2022-02-06T00:00:00.000-0500",40
"1 Stewart","2021-12-09T00:00:00.000-0500",39
"100 Laurier","2022-02-01T00:00:00.000-0500",39
"850 Peter Morand","2021-11-19T00:00:00.000-0500",39
ARC,"2021-12-26T00:00:00.000-0500",39
ARC,"2022-01-02T00:00:00.000-0500",39
Arts,"2022-01-12T00:00:00.000-0500",39
Brooks,"2021-11-18T00:00:00.000-0500",39
Brooks,"2022-02-03T00:00:00.000-0500",39
CAREG,"2021-12-12T00:00:00.000-0500",39
Diorio,"2021-11-27T00:00:00.000-0500",39
Hagen,"2022-01-25T00:00:00.000-0500",39
KED,"2021-11-21T00:00:00.000-0500",39
KED,"2021-11-28T00:00:00.000-0500",39
KED,"2022-01-31T00:00:00.000-0500",39
"LEES BLOCK A","2022-01-25T00:00:00.000-0500",39
"LEES BLOCK E","2021-12-20T00:00:00.000-0500",39
"LEES BLOCK E","2022-02-11T00:00:00.000-0500",39
LPR,"2021-12-11T00:00:00.000-0500",39
Marion,"2021-11-20T00:00:00.000-0500",39
MontPetit,"2022-01-21T00:00:00.000-0500",39
Morisset,"2022-01-23T00:00:00.000-0500",39
Perez,"2021-11-21T00:00:00.000-0500",39
Perez,"2021-12-14T00:00:00.000-0500",39
SITE,"2022-01-12T00:00:00.000-0500",39
"Seraphin Marion","2021-11-25T00:00:00.000-0500",39
Simard,"2021-12-16T00:00:00.000-0500",39
Thompson,"2021-11-27T00:00:00.000-0500",39
UniCenter,"2021-12-26T00:00:00.000-0500",39
Vanier,"2022-01-05T00:00:00.000-0500",39
bioScience,"2021-12-04T00:00:00.000-0500",39
"100 Laurier","2021-12-16T00:00:00.000-0500",38
Brooks,"2022-02-09T00:00:00.000-0500",38
CAREG,"2021-11-28T00:00:00.000-0500",38
Diorio,"2021-11-21T00:00:00.000-0500",38
Diorio,"2022-01-30T00:00:00.000-0500",38
EMBA,"2021-11-27T00:00:00.000-0500",38
Fauteux,"2022-01-28T00:00:00.000-0500",38
Hagen,"2021-12-14T00:00:00.000-0500",38
Hagen,"2022-01-31T00:00:00.000-0500",38
KED,"2022-02-01T00:00:00.000-0500",38
"LEES BLOCK E","2022-01-06T00:00:00.000-0500",38
LMX,"2021-12-21T00:00:00.000-0500",38
MCU,"2021-12-20T00:00:00.000-0500",38
MCU,"2021-12-21T00:00:00.000-0500",38
MontPetit,"2022-01-11T00:00:00.000-0500",38
Morisset,"2022-01-08T00:00:00.000-0500",38
SITE,"2022-01-05T00:00:00.000-0500",38
Thompson,"2022-01-20T00:00:00.000-0500",38
Thompson,"2022-02-05T00:00:00.000-0500",38
Vanier,"2021-12-22T00:00:00.000-0500",38
"1 Stewart","2021-11-18T00:00:00.000-0500",37
"600 Peter Morand","2022-01-24T00:00:00.000-0500",37
"850 Peter Morand","2021-12-15T00:00:00.000-0500",37
Arts,"2021-12-17T00:00:00.000-0500",37
Brooks,"2021-11-29T00:00:00.000-0500",37
Brooks,"2021-12-03T00:00:00.000-0500",37
CAREG,"2022-01-29T00:00:00.000-0500",37
Diorio,"2021-12-12T00:00:00.000-0500",37
EMBA,"2021-12-11T00:00:00.000-0500",37
Hagen,"2021-12-13T00:00:00.000-0500",37
KED,"2022-01-24T00:00:00.000-0500",37
LMX,"2021-11-20T00:00:00.000-0500",37
LMX,"2021-11-21T00:00:00.000-0500",37
MontPetit,"2021-12-19T00:00:00.000-0500",37
MontPetit,"2022-01-30T00:00:00.000-0500",37
Morisset,"2022-01-29T00:00:00.000-0500",37
"Sacre Coeur","2021-11-28T00:00:00.000-0500",37
"Sacre Coeur","2021-12-01T00:00:00.000-0500",37
"Sacre Coeur","2021-12-06T00:00:00.000-0500",37
"Sacre Coeur","2021-12-12T00:00:00.000-0500",37
"Seraphin Marion","2021-11-29T00:00:00.000-0500",37
"Seraphin Marion","2021-12-01T00:00:00.000-0500",37
Tabaret,"2022-01-17T00:00:00.000-0500",37
Thompson,"2022-01-18T00:00:00.000-0500",37
Thompson,"2022-01-19T00:00:00.000-0500",37
Vanier,"2022-01-06T00:00:00.000-0500",37
"1 Stewart","2021-11-19T00:00:00.000-0500",36
"100 Laurier","2022-01-19T00:00:00.000-0500",36
"850 Peter Morand","2021-11-23T00:00:00.000-0500",36
"850 Peter Morand","2021-12-07T00:00:00.000-0500",36
"Academic Hall","2021-11-17T00:00:00.000-0500",36
Arts,"2022-01-14T00:00:00.000-0500",36
CAREG,"2022-01-23T00:00:00.000-0500",36
DMS,"2022-02-05T00:00:00.000-0500",36
Diorio,"2021-11-20T00:00:00.000-0500",36
Diorio,"2022-01-23T00:00:00.000-0500",36
Diorio,"2022-02-05T00:00:00.000-0500",36
Fauteux,"2022-01-18T00:00:00.000-0500",36
Hagen,"2021-11-18T00:00:00.000-0500",36
Hagen,"2021-11-19T00:00:00.000-0500",36
Hagen,"2021-11-22T00:00:00.000-0500",36
Hagen,"2022-01-21T00:00:00.000-0500",36
KED,"2021-12-10T00:00:00.000-0500",36
"LEES BLOCK E","2021-12-21T00:00:00.000-0500",36
Marion,"2021-12-05T00:00:00.000-0500",36
Marion,"2022-02-05T00:00:00.000-0500",36
Marion,"2022-02-06T00:00:00.000-0500",36
Morisset,"2022-01-16T00:00:00.000-0500",36
Perez,"2022-01-07T00:00:00.000-0500",36
Perez,"2022-01-23T00:00:00.000-0500",36
SITE,"2022-01-22T00:00:00.000-0500",36
SITE,"2022-01-23T00:00:00.000-0500",36
"Sacre Coeur","2021-11-22T00:00:00.000-0500",36
"Seraphin Marion","2021-11-18T00:00:00.000-0500",36
"Seraphin Marion","2021-12-15T00:00:00.000-0500",36
Tabaret,"2021-12-05T00:00:00.000-0500",36
Vanier,"2021-11-27T00:00:00.000-0500",36
bioScience,"2021-12-12T00:00:00.000-0500",36
bioScience,"2021-12-24T00:00:00.000-0500",36
"200 Wilbrod","2021-11-18T00:00:00.000-0500",35
"200 Wilbrod","2021-11-29T00:00:00.000-0500",35
"200 Wilbrod","2021-12-02T00:00:00.000-0500",35
"Academic Hall","2021-11-16T00:00:00.000-0500",35
"Academic Hall","2021-11-24T00:00:00.000-0500",35
Arts,"2022-01-27T00:00:00.000-0500",35
Brooks,"2021-12-08T00:00:00.000-0500",35
Brooks,"2021-12-10T00:00:00.000-0500",35
CAREG,"2021-11-27T00:00:00.000-0500",35
CAREG,"2022-01-03T00:00:00.000-0500",35
Diorio,"2021-12-19T00:00:00.000-0500",35
Diorio,"2022-01-22T00:00:00.000-0500",35
Fauteux,"2022-01-12T00:00:00.000-0500",35
Fauteux,"2022-01-13T00:00:00.000-0500",35
Hagen,"2021-11-25T00:00:00.000-0500",35
Hagen,"2021-11-26T00:00:00.000-0500",35
Hagen,"2021-12-16T00:00:00.000-0500",35
Hagen,"2022-02-09T00:00:00.000-0500",35
MCU,"2021-12-24T00:00:00.000-0500",35
Marion,"2021-12-04T00:00:00.000-0500",35
MontPetit,"2021-12-22T00:00:00.000-0500",35
Perez,"2021-12-12T00:00:00.000-0500",35
Perez,"2022-01-17T00:00:00.000-0500",35
Perez,"2022-01-22T00:00:00.000-0500",35
Perez,"2022-02-05T00:00:00.000-0500",35
"Seraphin Marion","2021-12-08T00:00:00.000-0500",35
Tabaret,"2021-12-12T00:00:00.000-0500",35
UniCenter,"2021-12-25T00:00:00.000-0500",35
Vanier,"2021-12-04T00:00:00.000-0500",35
bioScience,"2022-01-22T00:00:00.000-0500",35
"1 Stewart","2021-11-30T00:00:00.000-0500",34
"100 Laurier","2021-11-28T00:00:00.000-0500",34
"535 Legget","2022-02-10T00:00:00.000-0500",34
"600 Peter Morand","2022-02-01T00:00:00.000-0500",34
Brooks,"2021-11-26T00:00:00.000-0500",34
Brooks,"2021-12-16T00:00:00.000-0500",34
Brooks,"2022-02-02T00:00:00.000-0500",34
CAREG,"2021-11-20T00:00:00.000-0500",34
CAREG,"2022-01-22T00:00:00.000-0500",34
Fauteux,"2022-01-21T00:00:00.000-0500",34
Hagen,"2022-01-20T00:00:00.000-0500",34
Hagen,"2022-01-27T00:00:00.000-0500",34
"LEES BLOCK E","2022-01-05T00:00:00.000-0500",34
"LEES BLOCK E","2022-01-07T00:00:00.000-0500",34
LMX,"2021-12-04T00:00:00.000-0500",34
MCU,"2021-12-22T00:00:00.000-0500",34
MCU,"2021-12-23T00:00:00.000-0500",34
Marion,"2022-01-15T00:00:00.000-0500",34
Marion,"2022-01-23T00:00:00.000-0500",34
Perez,"2021-11-27T00:00:00.000-0500",34
Perez,"2022-01-30T00:00:00.000-0500",34
Vanier,"2021-12-05T00:00:00.000-0500",34
bioScience,"2021-12-05T00:00:00.000-0500",34
bioScience,"2022-01-03T00:00:00.000-0500",34
"100 Laurier","2022-01-21T00:00:00.000-0500",33
"200 Wilbrod","2021-11-22T00:00:00.000-0500",33
"535 Legget","2021-12-14T00:00:00.000-0500",33
"600 Peter Morand","2022-01-28T00:00:00.000-0500",33
"850 Peter Morand","2021-11-26T00:00:00.000-0500",33
"850 Peter Morand","2022-02-04T00:00:00.000-0500",33
ARC,"2022-01-01T00:00:00.000-0500",33
Brooks,"2021-12-06T00:00:00.000-0500",33
CAREG,"2022-01-15T00:00:00.000-0500",33
CAREG,"2022-02-05T00:00:00.000-0500",33
CAREG,"2022-02-06T00:00:00.000-0500",33
Fauteux,"2022-01-14T00:00:00.000-0500",33
Hagen,"2021-12-10T00:00:00.000-0500",33
MontPetit,"2022-01-04T00:00:00.000-0500",33
Perez,"2022-01-16T00:00:00.000-0500",33
"Seraphin Marion","2021-11-22T00:00:00.000-0500",33
Simard,"2022-01-27T00:00:00.000-0500",33
Tabaret,"2021-11-27T00:00:00.000-0500",33
Vanier,"2021-11-21T00:00:00.000-0500",33
Vanier,"2022-01-22T00:00:00.000-0500",33
bioScience,"2021-11-20T00:00:00.000-0500",33
bioScience,"2021-11-28T00:00:00.000-0500",33
bioScience,"2021-12-23T00:00:00.000-0500",33
bioScience,"2022-01-29T00:00:00.000-0500",33
"200 Wilbrod","2021-11-25T00:00:00.000-0500",32
"535 Legget","2022-02-04T00:00:00.000-0500",32
Arts,"2022-01-13T00:00:00.000-0500",32
Brooks,"2021-12-13T00:00:00.000-0500",32
Brooks,"2022-01-24T00:00:00.000-0500",32
CAREG,"2022-01-30T00:00:00.000-0500",32
FSS,"2021-12-25T00:00:00.000-0500",32
"LEES BLOCK A","2021-12-15T00:00:00.000-0500",32
"LEES BLOCK E","2022-02-06T00:00:00.000-0500",32
LMX,"2021-11-28T00:00:00.000-0500",32
LMX,"2022-01-17T00:00:00.000-0500",32
LMX,"2022-02-05T00:00:00.000-0500",32
MCU,"2021-11-21T00:00:00.000-0500",32
MCU,"2022-01-17T00:00:00.000-0500",32
Marion,"2021-11-21T00:00:00.000-0500",32
SITE,"2022-01-07T00:00:00.000-0500",32
SITE,"2022-01-11T00:00:00.000-0500",32
"Seraphin Marion","2022-02-03T00:00:00.000-0500",32
"Seraphin Marion","2022-02-10T00:00:00.000-0500",32
Tabaret,"2021-11-20T00:00:00.000-0500",32
Thompson,"2021-11-28T00:00:00.000-0500",32
Thompson,"2022-01-14T00:00:00.000-0500",32
Vanier,"2021-11-20T00:00:00.000-0500",32
bioScience,"2021-11-27T00:00:00.000-0500",32
bioScience,"2021-12-25T00:00:00.000-0500",32
"100 Laurier","2021-12-12T00:00:00.000-0500",31
"535 Legget","2021-12-09T00:00:00.000-0500",31
"600 Peter Morand","2021-12-03T00:00:00.000-0500",31
"Academic Hall","2022-02-09T00:00:00.000-0500",31
Arts,"2022-01-18T00:00:00.000-0500",31
CAREG,"2021-12-29T00:00:00.000-0500",31
CAREG,"2022-01-09T00:00:00.000-0500",31
CAREG,"2022-01-16T00:00:00.000-0500",31
Diorio,"2021-12-29T00:00:00.000-0500",31
Diorio,"2022-01-08T00:00:00.000-0500",31
Diorio,"2022-01-16T00:00:00.000-0500",31
Diorio,"2022-02-06T00:00:00.000-0500",31
EMBA,"2021-12-15T00:00:00.000-0500",31
Fauteux,"2021-12-22T00:00:00.000-0500",31
Hagen,"2021-12-17T00:00:00.000-0500",31
"LEES BLOCK E","2021-12-22T00:00:00.000-0500",31
Marion,"2021-12-11T00:00:00.000-0500",31
MontPetit,"2022-01-23T00:00:00.000-0500",31
Morriset,"2022-02-05T00:00:00.000-0500",31
"Seraphin Marion","2021-12-06T00:00:00.000-0500",31
"Seraphin Marion","2021-12-09T00:00:00.000-0500",31
Thompson,"2021-12-21T00:00:00.000-0500",31
Thompson,"2022-01-16T00:00:00.000-0500",31
Thompson,"2022-01-23T00:00:00.000-0500",31
Thompson,"2022-02-06T00:00:00.000-0500",31
Vanier,"2022-01-23T00:00:00.000-0500",31
bioScience,"2021-12-11T00:00:00.000-0500",31
bioScience,"2022-01-23T00:00:00.000-0500",31
"100 Laurier","2021-12-11T00:00:00.000-0500",30
"100 Laurier","2022-01-12T00:00:00.000-0500",30
"200 Wilbrod","2021-11-19T00:00:00.000-0500",30
"200 Wilbrod","2021-11-26T00:00:00.000-0500",30
"600 Peter Morand","2021-12-13T00:00:00.000-0500",30
"Academic Hall","2022-02-08T00:00:00.000-0500",30
Brooks,"2021-12-09T00:00:00.000-0500",30
Brooks,"2022-02-04T00:00:00.000-0500",30
Diorio,"2021-12-27T00:00:00.000-0500",30
Diorio,"2021-12-31T00:00:00.000-0500",30
Diorio,"2022-01-29T00:00:00.000-0500",30
EMBA,"2021-11-20T00:00:00.000-0500",30
EMBA,"2021-11-26T00:00:00.000-0500",30
FSS,"2022-01-03T00:00:00.000-0500",30
FSS,"2022-01-08T00:00:00.000-0500",30
Fauteux,"2022-01-17T00:00:00.000-0500",30
Fauteux,"2022-01-30T00:00:00.000-0500",30
Hagen,"2022-01-18T00:00:00.000-0500",30
"LEES BLOCK E","2021-11-20T00:00:00.000-0500",30
LMX,"2022-01-13T00:00:00.000-0500",30
MCU,"2021-12-04T00:00:00.000-0500",30
Marion,"2022-01-29T00:00:00.000-0500",30
MontPetit,"2022-01-05T00:00:00.000-0500",30
SITE,"2022-01-04T00:00:00.000-0500",30
SITE,"2022-01-30T00:00:00.000-0500",30
